avis1;text;id
1;@ERICZEMMOUR2022 Honneur à Zemmour qui ose se jeter dans l'océan des https://t.co/OrGPXYAco1 fine,personne n'a oublié qu'avec la perversité de Mitterrand et son cortège socialiste,même Hitler n'aura fait autant de mal à la France que cette gauche dont les idées pourrissent toujours la France.🐐💨;1466320470836400132
0;@PesteNoire9 @BoukezzoulaDja1 @OrelzSound @TPMP Je répète du coup... Pose toi des questions... Pétain à fait de l’excès de zèle, même Hitler n’en attendait pas tant de lui... C’est dur de lire ça vraiment...;1466320189247606785
1;@GaspardGlanz Von Karajan le chef d’orchestre nazi ?;1466320186349617152
0;"@Joe4967038 @humainutopique @malopedia Se prétendre socialiste ne fait pas de toi un socialiste
Le parti Nazi n'était pas de gauche et Staline non plus";1466319821260435460
1;@ActuFoot_ Édouard mendy bande de fils de but que vous êtes bande de facho de nazi;1466319655996379136
0;@hey_itsmilla Ton aura audio ne crève mdrrr angoisse 😭;1466319575625179141
1;@xavierlaurent5 Il in même proposer une alliance a Hitler mais bon apparament la droite serais patriote mdr;1466319572156436482
0;Tout a fait d'accird. Et rembourse les dettes des petites entreprises qui ont crevé à cause d'eux. https://t.co/iuLcg6gyA9;1466319314282106884
1;@sputnik_fr 👿Une chance qu'ils n'engagent plus de Père fouettard ! Ils demanderaient un nègre pour suivre le Saint Pédophile.🙄;1466319305067446276
0;@Nirinine Jeunes, jeunes, à 31 ans Himmler commence à liquider les opposants… on rappelle qu’il deviendra ministre de l’intérieur et responsable de l’ensemble SS et des camps de la mort? la jeunesse des trentenaires  entourant Hitler devrait rester  comme n’étant pas un gage d’humanité;1466319193964523526
0;le déménagement vient de partir y a 300 mètres et la voiture nous annonce qu’on a une roue crevé loooool;1466319144446566405
1;SCHAB est un nazi qui ne pourra échapper à un Nuremberg.2 https://t.co/t8qEG5Frxv;1466319094903365634
1;@RabiTheMan Mdrrrr je le jure quand dans le ton de la voix on ressent une sorte de dégoût, mais déjà le negro qui la penchée, pas mon frère ein!!;1466319054017372160
0;@LePoint DICTATURE annoncée par une dame de l'aristocratie allemande qui ont été les meilleurs soutiens à Hitler.;1466318872697581575
0;@Monkey_D_Pika_ Je me suis endormi tôt hier j'étais crevé;1466318852162215938
0;"Une telle perfection .... 

Je crève. https://t.co/83CDgMW22D";1466318658796466177
1;"@Un_Bon_Mot @leaddagan @brunobd11 @AFA_Paris75 Je ne parlais pas de Pétain ! 
Je vous parlais d'Hitler qui en effet avait un électorat qui si on devait comparer de nos jours se rapprocherait plud de celui d'un Mélenchon que d'une Marine le Pen par ex.";1466318490810335241
1;Mdrr 2 enfants, un mari qu’il l’aime et elle arrive qd mm à aller voir un negro sans scrupule. Oui oui il en reste 0 de mariable https://t.co/rcZZLyJi66;1466318206021382145
0;@ajassy L'homme possède une nature très complexe,  besoin de dominer les autres malheureusement,  triste exemple comme Hitler....un homme qui pensait être au dessus de dieu.....;1466317933752291328
1;"@f_philippot @hildega23490221 Quel tocard ce menard, une vraie carpette!!!
Le pass nazi: oui j'applaudi des 2 mains !!! 
Le confinement des non vaccinés : je n y vois aucun problème!! 
La vaccination obligatoire pour tous : oui évidemment je ne comprends pas ce débat sur les libertés... 🤢🤢🤢🤮🤮
Pauvre mec";1466317879813496833
1;@WJoumarin1 @ZemmourEric Hitler du parti socialiste.Parlons aussi du programme politique des pays communistes qui consiste à faire taire tous les opposants avec prison où mort ( Libertad!!) Et interdiction de manifester. je voterais Zemmour comme signe de contestation contre tous ses partis de fdp.;1466317796971880449
0;@foucaldienvener @DanyCaligula @WXelka Homophobie c'est autre chose ça je suis pas trop expert j'ai aucune expérience d'homophobie réellement systématique donc tu connais mieux le sujet je pense le sexisme banlieue prolos bobo Bourges gauchiste droitard nazi etc tous ils y a d'une sexisme plus ou moins;1466317413214048257
1;"@NirnaethJnkz @mthvrs @RacletteBagarre Tout le monde sait que les vélos en France, ça fait de l'emploi pour 3 personnes, Bruno Twin, un américain, Roch Rider et un Japonais, Mr Nakamura. 
Alors si c'est pour filer les 2/3 du boulot a un ricain et un niakoué.......";1466317243197927426
0;@themoodylibra L'UE se place dans la lignée du 3e Reich effectivement... La où Hitler n'a pas réussi par la force, L'UE l'a fait économiquement... L'Allemagne reste le grabs vainqueur...;1466316988226146306
0;Wow... Eh beh Hitler - La naissance du mal c'est AAAAAAAAABZRRZOPK !! ( ͡° ͜ʖ ͡°);1466316868273147905
0;@AlbertHurayra En cas de point godwin il faut leurs rappeler que leurs plus grands Mufti conseillait Hitler sur la Shoah et qu'il y a eu plus de SS islamistes dans le monde que de collabo en France 😁;1466316726656806917
1;IVe REICH, régime nazi, l'histoire se répète... REVEILLEZ-VOUS !!! https://t.co/2gcfzX1Elq;1466316481017360385
0;@Alphanumrique2 Vous pouvez lui montrez ca. Car ca a commencé comme ça avec Hitler, qui au passage etait de gauche, socialiste. https://t.co/qZxJCqbjxL;1466316172211671040
0;bonjour les gentils dans la machine ,il fait beau , et un con est cloué au lit avec la crève , bises de loin pour les dames . https://t.co/EbvSibr2Fa;1466316119984254983
1;Un négro est passé par là 😭 https://t.co/efEYmfU0dd;1466315912601083906
1;@BeatriceGurrey @ArianeChemin @ITrippenbach Hitler trump bolsonaro tjrs la même histoire juste le pays change;1466315814903107585
0;@LeoB012 @Nirinine Y a assez peu de chances qu'Hitler se présente aux présidentielles.;1466315585768275969
1;Étrange que ce soit des arabes, d’habitude ce sont des quadragénaires blanc neo nazi avec des croix gammées sur la tête et une carte d’adhérent du KKK https://t.co/72ltbJmEPS;1466315417094393862
1;@Alphanumrique2 Non Hitler, le guide est au pouvoir et l'extrême droite essaye de l'evincer;1466315197648408580
0;@ErDelannoy Très limités ces raisonnements par assimilation Hitler/Zemmour ou par opposition ringards/modernes.;1466315041762914310
0;Je suis crevé‧e de ouf, mes parents savent que j'ai besoin de dormir mais ils me réveillent tous les jours une heure avant mon heure de réveil prévu :)));1466314915568922628
0;@RemiSalomon Si on le sait a rien mais omicron etant quasi inoffensif, ne venez pas encore affoler la populace. L hopital creve depuis des annees et ce serait la population qui servirait de variable d ajustement?;1466314739320037377
0;le froids ne tuera jamais mon style (mais je creve de froid);1466314728427474945
0;@Iskander21358 Tout dépend de l'attitude de l'Egypte, sachant qu'elle reconnait l'état nazi. A moins que ce soit dans le sens de rappel de ce pays dans le Triumvirat Algérie, Egypte, Iran. Et pas seulement vis-à-vis des nazis, mais surtout des pas du Golfe.;1466314385866080260
0;@N0ur45 @KailaLyonnaise ptdr tu la même pas cala elle a forcé pour que tu réponde je crève Kaila ça va pas t’a peter une crise;1466314059683450885
0;@albernap Même Adolf Hitler n'aurait pas fait ça. 🙄;1466313652986912768
0;@Alphanumrique2 Si Hitler a été élu c'est qu'avant lui certains on laissé s'installer le chaos, la pauvreté, l'injustice...;1466313561064493062
0;"@esmralda8151 @Franny91112257 @UbOliver @ZemmourEric ""Hitler"", carrément mais franchement t'as pas honte de ton propos. Sale putain D'ANTISÉMITE";1466313322870018059
0;"@nissalabela Mes grands-parents ont récemment déménagé dans la petite station balnéaire où je passais toutes mes vacances étant enfant. C'est devenu l'Afrique. J'ai eu du mal à reconnaitre aussi bien les lieux que la population.
Un crève-cœur.";1466313242402295808
1;@FrDesouche Coucou sale facho tu es ignoble!!!!! Hitler serait très fier de toi;1466312694630395911
1;"@licorne_8450 @PATRICKJARDIN15 @ZemmourEric Ah l’équipe de petit Fachistes se réveille, avec de délicats gif insultant. Vous avez apris ça avec votre candidat, qui à les mêmes méthodes. 
Petit nazi bonne journée.";1466312676976599041
0;@Sombre__Negro Très méchant 😭;1466312527319552005
0;@SUPERMEGATANX hahaha puti comment je comprends ça... Oué mé tu sé cé tro cho à gérer entre le taflémômlétravodela maisondvakanssss cé à peine si on a le temps de se faire un resto ciné en tête à tête passke trouver une babysitter compétente en plus tu vouaaas... Euh,mais crève en fait.;1466312521065902080
1;@Patriote66 Une fête privées mais NON, le président Macron dans la temple du pouvoir français, l'Elysée. Scandaleux. Quelle image de la France. Je précise ce n'est la journée du patrimoine, NON c'est Macron qui fait la bamboula avec ces petits copains...je ne vous dis pas la fin de la partie;1466312514971619328
0;"On peut m'expliquer pk on dit toujours que c'est important d'avoir des amis différents de nous ?? Deso j'ai pas envie de m'entourer de gens qui on pas les même idéologie et principe que moi sinon c'est pas mes amis justement ""faut pas être fermé"" jsuis Hitler niveau ami perso";1466312469412986881
0;@Alphanumrique2 Il faut lui dire de reprendre ses livres d'école et d'urgence !! Hitler était national-socialiste!...;1466312336747151362
1;@AMartin870 @VidsEnormous @SuperVaxin @ZemmourEric « Je t'emmène visiter porte de la chapelle si tu veux. Pas sûr qu'un toubab soit le bienvenu 😏 » Et sa c’est raciste;1466312094580711426
1;"Ils ne se marient qu'entre eux ou l'étranger doit se convertir à leur religion#Celte Gasy I l'❤🇲🇬.
Leurs mensonges sont sans fins et sans limites!
L'épouse de Hitler aurait eu des origines juives - Le Point https://t.co/RESrSVqn9H via @LePoint";1466311925407617031
0;@LK_936 J’te jure on est crevé !!!;1466311654665342978
1;@JujuTuConnais @zwingwig1 @KichaouiI @__Denilsoon_ @RERB Un occidentale c’est un toubab;1466311348133015557
1;@Alphanumrique2 @Sylvie78895009 On est déjà sous Hitler !;1466310973749403648
0;Je crève, c'est quoi ça encore https://t.co/1AoUUgC5fB;1466310752566976514
1;Elle a oublié que son crush était negro ? https://t.co/8BXW7wZGmA;1466310635793362946
0;@JM_aesthethic Ah non non non j’ai suffisamment la crève comme ça;1466310282607833092
1;"""On a reçu des consignes comme quoi il ne fallait pas faire passer, point, j'obéis aux ordres, je ne fais qu'appliquer ce qu'on me dit de faire, sinon je rentre chez moi et je reste dans mon canapé""

Bin restes-y espèce de nazi... https://t.co/eJj7NmleJg";1466310175464251392
1;@tical10 @ExBarcaFan74523 @ConflitsFrance Revois la Def de nazi. Mais bon quand on est con on est con;1466310029171204099
0;@KD3hh C'est bien la 1ere fois que je vois un chat mignon faire le salut nazi;1466309983906275329
0;@lachaussette Bien mais fatiguée (on dort mal et pas assez à l’hôpital) et je crève la dalle.;1466309678921666561
0;@Marieambre22 @ElisalaureGigi @rachousorciere @cocci__nelle @mamsdeouf @Zembla_ @Walkinglife007 @54_nounours @GaucheMafia @Natio_MLaFrance @DanielPilotte1 Bonjour et bonne journée à toi ma chérie prête à partir chez ton doc ?? Sois prudente si tu conduis et  couvre toi bien ne vas pas attrapé la crève !! Gros bisous à toi ma douce💖😘🤗🌞🇫🇷;1466309613293289474
0;Qui d'autre que Neuer nazi prime https://t.co/w0FFO3228Y;1466309357725958147
0;@Sarah41659531 C’est clair une grève générale des soignants pour 2 jours règlerait la situation tout de suite mais ils préfèrent se taire et pas faire de vagues comme sous l’occupation Nazi.;1466309346686558208
0;@ThaivByTheWest @BadMax4 Ben oui non plus jusqu'à ce que je crève.;1466309230194044930
0;"@LerichMarc @ChdOrnellas @CWeillRaynal La réflexion d'un marcheur... 
Le M. Te dis que 67% des Français se pose là du grand remplacement.
Réponse du marcheur teubé :
Nazi !
Etc...";1466309120945004548
1;@RobertMenardFR sur #cnews veut vacciner de force tout le monde et surtout les enfants. Un Néo nazi de première. #lamatinale;1466308967756353538
0;"Ils ont tout fait pour nier, mais la vérité on ne peut pas cacher éternellement. Cessez vos mensonges et rentrez enfin chez vous#Celte Gasy I l'❤🇲🇬.
Hitler was verwant met Somaliërs, Berbers en Joden https://t.co/g6VqHUjKz6 via @Knack";1466308766475902978
1;@Kwentino @Lenine13 @LouLou75100 Qu'est-ce qui est vrai..que c'est un nazi ou que c'est une injure ?;1466308569901510658
0;@CommeIvoir @Sombre__Negro Elles se prennent comme des européennes nos sœurs la quoi les moudia encore...;1466308496811511810
1;"@Laurent_Joffrin S'il était en vie aujourd'hui il serait traité de nazi, comme Zemmour, par vous et vos sbires...
Vraiment honte de rien ces islamogauchistes !!!";1466308399923085312
1;@nicoleodera @HafedhHemayed @nosferatu76000 @BFMTV @MaximeSwitek @Ben_Duhamel @CNEWS @GillesBouleau Vous vous êtes bien regardé comme nazi vous?bouleau est devenu une sombre m.... payé par la macronie pour détruire tout ce qui ne roule pas dans leur idéologie de débiles profonds,il va commencer à raser les murs le journaleux de pacotille,avec son QI de crevette avariée...;1466308345812422659
1;C’est trop les fumeurs en voiture, ils ouvrent bien grand la fenêtre pour fumer alors que dehors il fait -50 vraiment une sale race;1466308246248075269
1;"@ButchCoolidge11 @DamienRieu Et encore un troll nazi... 

On voit pas le rapport, contrairement à vos meetings organisés par un type qui se déguise en Waffen-SS le week-end.

On rappelle que c'est en commençant par assassiner les communistes puis en leur supprimant le droit de vote que vous avez élu Hitler. https://t.co/CR5mCNcwZr";1466308065448411139
0;"@dazjdm Hahah quelle aventure incroyable ! Alors que moi j’ai juste eu un daron reubeu fort sympathique où on a parlé des casseroles des politiques. Bon par contre il a conclu par un « Cette fois-ci je voterai Marine au 2nd parce que faut pas déconner » 👀

Vélo électrique next time !";1466308065389649922
0;@CrypFrozen @treehome_ @gustavealn @xavier_killian @SaitoGray @HODLGandalf @OmarSy @BoredApeYC @PokmiHQ Ahah tu as bien raison, je pensais pas qu’il y avait encore autant de gens bridé, tu verras, ils vont critiquer le metaverse car ils en auront peur...;1466307448344616962
0;"John C. Woods c'était le bourreau américain responsable de la pendaison des criminels de guerres nazi et il prenait un malin plaisir a raccourcir la corde (""short drop"") pour suffoquer les nazis au lieu de leur casser les cervicales comme la loi militaire l'exigeait";1466307420939038723
